date,latitude,longitude,year,rainfall_mm,RE_mm,SM_prev,soil_deficit,dem_m,slope_deg,TWI,HAND_m,ks_mmh,psi_cm,theta_s,label
2024-08-09,39.854141,116.261096,2024,102.00693246163928,98.513,0.3827,0.0853,56.0,1.1967,11.1581,4.0,29.945,-26.3163,0.468,1
2024-08-09,39.826845,116.206379,2024,102.00693246163928,76.332,0.3644,0.0831,61.0,3.3653,10.1232,6.0,108.4961,-8.1736,0.4475,1
2024-08-09,39.818168,116.153772,2024,149.75708858133336,141.49,0.283,0.1873,95.0,2.7289,10.3332,27.0,39.124,-18.4,0.4703,1
2024-08-09,39.833889,116.243523,2024,102.00693246163928,89.469,0.3286,0.1258,55.0,3.0558,11.6061,1.0,61.7475,-16.3157,0.4544,1
2024-08-09,40.001512,116.100856,2024,97.09508460743454,90.101,0.2932,0.1741,137.0,3.7224,10.022,7.0,36.477,-16.417,0.4673,1
2024-08-09,39.774398,116.166069,2024,98.17534852252804,37.554,0.3119,0.1529,44.0,3.0558,12.7047,0.0,128.874,-7.837,0.4648,1
2024-08-09,40.090761,116.660893,2024,63.53988151327023,6.345,0.2123,0.2525,38.0,4.4401,9.8451,2.0,125.566,-7.837,0.4648,1
2024-08-09,39.891351,116.678817,2024,62.66833815051644,19.48,0.2989,0.1489,22.0,4.4043,10.2587,1.0,109.8204,-8.0396,0.4478,1
2024-08-09,39.979006,116.755724,2024,58.600985929137344,0.862,0.3119,0.1334,25.0,3.9311,9.9673,3.0,137.867,-6.652,0.4453,1
2024-08-09,39.916119,116.724731,2024,58.600985929137344,0.862,0.29,0.1553,28.0,2.2115,10.5436,7.99,137.867,-6.652,0.4453,1
2024-08-09,40.232568,116.228636,2024,72.08667426659086,67.63,0.2261,0.2242,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,1
2024-08-09,40.069132,116.384865,2024,97.14150193131348,90.382,0.3073,0.163,37.0,2.284,18.9133,0.0,36.91,-20.643,0.4703,1
2024-08-09,40.079204,116.333495,2024,97.14150193131348,78.18,0.3574,0.1054,43.0,1.5231,12.9317,0.0,85.1077,-14.271,0.4628,1
2024-08-09,40.344046,116.567934,2024,102.99144979636444,93.649,0.2441,0.2262,74.0,3.3936,11.031,6.0,38.272,-18.663,0.4703,1
2024-08-09,40.357085,116.821258,2024,74.1720419522118,68.669,0.2611,0.2162,63.0,0.6047,19.1073,0.0,27.511,-25.627,0.4773,1
2024-08-09,40.340813,116.750316,2024,85.9134914768756,44.828,0.2218,0.238,54.0,1.5231,11.3223,2.0,84.3213,-13.6101,0.4598,1
2024-08-15,40.233214,116.358662,2024,1.798790863793828,0.0,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-15,40.232568,116.228636,2024,0.0,0.0,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-15,39.863815,116.452871,2024,1.309983191778917,0.0,0.3837,0.0813,40.0,2.842,10.2925,4.0,111.0258,-10.2465,0.465,1
2024-08-15,40.340813,116.750316,2024,5.869980129611144,1.539,0.2674,0.1924,54.0,1.5231,11.3223,2.0,84.3213,-13.6101,0.4598,1
2024-08-16,40.233214,116.358662,2024,19.121051569034623,12.593,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-16,40.232568,116.228636,2024,16.098176549492244,12.408,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-16,40.090761,116.660893,2024,22.931351832038416,2.158,0.2132,0.2516,38.0,4.4401,9.8451,2.0,125.566,-7.837,0.4648,1
2024-08-17,40.233214,116.358662,2024,0.1481594049907361,0.0,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-17,40.232568,116.228636,2024,0.0,0.0,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-17,40.090761,116.660893,2024,1.8708303437271288,0.0,0.2132,0.2516,38.0,4.4401,9.8451,2.0,125.566,-7.837,0.4648,1
2024-08-18,40.233214,116.358662,2024,23.370079732646005,16.598,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-18,40.232568,116.228636,2024,11.37555295747655,7.846,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-18,40.340813,116.750316,2024,25.48126997678424,9.339,0.2674,0.1924,54.0,1.5231,11.3223,2.0,84.3213,-13.6101,0.4598,1
2024-08-25,40.233214,116.358662,2024,0.5876738355920919,0.0,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-25,40.232568,116.228636,2024,0.1977137388250306,0.0,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-25,39.909603,116.61486,2024,0.0,0.0,0.2792,0.1854,29.0,1.5152,10.9221,3.0,125.312,-7.795,0.4646,1
2024-08-25,40.254534,116.53804,2024,1.6655666244281022,0.0,0.231,0.2338,55.0,1.4707,12.2047,0.0,125.294,-7.837,0.4648,1
2024-08-26,40.233214,116.358662,2024,73.56761905369322,66.796,0.2989,0.1624,69.0,0.7577,11.6152,15.0,37.0248,-18.9614,0.4679,0
2024-08-26,40.232568,116.228636,2024,64.89441239553894,61.205,0.2989,0.1624,90.0,6.6853,9.4334,16.0,22.833,-21.265,0.4503,0
2024-08-26,39.808469,116.301864,2024,98.23949646315702,89.303,0.3186,0.1534,48.0,1.1967,11.5636,3.0,45.579,-15.556,0.472,1
